,sexe,preusuel,annais,dpt,nombre
160617,1,ARTHUR,2017,34,52
160618,1,ARTHUR,2017,35,92
160619,1,ARTHUR,2017,36,8
160620,1,ARTHUR,2017,37,36
160621,1,ARTHUR,2017,38,47
160622,1,ARTHUR,2017,39,15
160623,1,ARTHUR,2017,40,16
160624,1,ARTHUR,2017,41,16
160625,1,ARTHUR,2017,42,43
160626,1,ARTHUR,2017,43,5
160627,1,ARTHUR,2017,44,117
160628,1,ARTHUR,2017,45,29
160629,1,ARTHUR,2017,46,5
160630,1,ARTHUR,2017,47,15
160631,1,ARTHUR,2017,48,3
160632,1,ARTHUR,2017,49,57
160633,1,ARTHUR,2017,50,34
160634,1,ARTHUR,2017,51,39
160635,1,ARTHUR,2017,52,7
160636,1,ARTHUR,2017,53,23
160637,1,ARTHUR,2017,54,39
160638,1,ARTHUR,2017,55,6
160639,1,ARTHUR,2017,56,42
160640,1,ARTHUR,2017,57,34
160641,1,ARTHUR,2017,58,5
160642,1,ARTHUR,2017,59,178
160643,1,ARTHUR,2017,60,50
160644,1,ARTHUR,2017,61,16
160645,1,ARTHUR,2017,62,101
160646,1,ARTHUR,2017,63,47
160647,1,ARTHUR,2017,64,37
160648,1,ARTHUR,2017,65,12
160649,1,ARTHUR,2017,66,12
160650,1,ARTHUR,2017,67,57
160651,1,ARTHUR,2017,68,28
160652,1,ARTHUR,2017,69,137
160653,1,ARTHUR,2017,70,10
160654,1,ARTHUR,2017,71,22
160655,1,ARTHUR,2017,72,32
160656,1,ARTHUR,2017,73,17
160657,1,ARTHUR,2017,74,71
160658,1,ARTHUR,2017,75,251
160659,1,ARTHUR,2017,76,88
160660,1,ARTHUR,2017,77,46
160661,1,ARTHUR,2017,78,72
160662,1,ARTHUR,2017,79,20
160663,1,ARTHUR,2017,80,35
160664,1,ARTHUR,2017,81,17
160665,1,ARTHUR,2017,82,9
160666,1,ARTHUR,2017,83,36
160667,1,ARTHUR,2017,84,31
160668,1,ARTHUR,2017,85,26
160669,1,ARTHUR,2017,86,27
160670,1,ARTHUR,2017,87,19
160671,1,ARTHUR,2017,88,16
160672,1,ARTHUR,2017,89,9
160673,1,ARTHUR,2017,90,9
160674,1,ARTHUR,2017,91,37
160675,1,ARTHUR,2017,92,141
160676,1,ARTHUR,2017,93,23
160677,1,ARTHUR,2017,94,54
160678,1,ARTHUR,2017,95,39
160679,1,ARTHUR,2017,971,4
160680,1,ARTHUR,2017,972,4
160681,1,ARTHUR,2017,973,12
160682,1,ARTHUR,2017,974,32
160866,1,ARTHUS,2017,31,4
160867,1,ARTHUS,2017,33,6
160868,1,ARTHUS,2017,35,3
160869,1,ARTHUS,2017,44,3
160870,1,ARTHUS,2017,59,4
160871,1,ARTHUS,2017,75,9
160872,1,ARTHUS,2017,92,4
160912,1,ARTUR,2017,69,3
160913,1,ARTUR,2017,92,4
160965,1,ARTUS,2017,75,3
161044,1,ARYAN,2017,95,3
161060,1,ASAËL,2017,75,3
161061,1,ASAËL,2017,973,3
161116,1,ASHWIN,2017,75,3
161117,1,ASHWIN,2017,93,4
161140,1,ASLAN,2017,75,3
161141,1,ASLAN,2017,78,3
161182,1,ASSANE,2017,91,3
161213,1,ASSIL,2017,13,7
161214,1,ASSIL,2017,69,6
161215,1,ASSIL,2017,75,5
161216,1,ASSIL,2017,95,3
161237,1,ASSIM,2017,69,3
161242,1,ASSIREM,2017,76,3
161491,1,ATTILIO,2017,38,3
161492,1,ATTILIO,2017,59,6
162292,1,AUBIN,2017,03,3
162293,1,AUBIN,2017,13,4
162294,1,AUBIN,2017,16,3
162295,1,AUBIN,2017,26,3
162296,1,AUBIN,2017,31,7
162297,1,AUBIN,2017,33,5
162298,1,AUBIN,2017,35,4
162299,1,AUBIN,2017,38,4
162300,1,AUBIN,2017,42,7
162301,1,AUBIN,2017,44,6
162302,1,AUBIN,2017,47,5
162303,1,AUBIN,2017,49,5
162304,1,AUBIN,2017,51,3
162305,1,AUBIN,2017,54,4
162306,1,AUBIN,2017,56,7
162307,1,AUBIN,2017,59,3
162308,1,AUBIN,2017,62,9
162309,1,AUBIN,2017,63,6
162310,1,AUBIN,2017,67,7
162311,1,AUBIN,2017,68,7
162312,1,AUBIN,2017,69,10
162313,1,AUBIN,2017,74,3
162314,1,AUBIN,2017,75,8
162315,1,AUBIN,2017,76,4
162316,1,AUBIN,2017,79,4
162317,1,AUBIN,2017,80,7
162318,1,AUBIN,2017,83,7
162319,1,AUBIN,2017,85,5
162320,1,AUBIN,2017,87,3
162321,1,AUBIN,2017,88,3
162322,1,AUBIN,2017,92,8
162582,1,AUDRIC,2017,11,3
166651,1,AUGUSTE,2017,02,4
166652,1,AUGUSTE,2017,06,7
166653,1,AUGUSTE,2017,08,4
166654,1,AUGUSTE,2017,13,9
166655,1,AUGUSTE,2017,14,3
166656,1,AUGUSTE,2017,16,5
166657,1,AUGUSTE,2017,17,7
166658,1,AUGUSTE,2017,21,13
166659,1,AUGUSTE,2017,25,7
166660,1,AUGUSTE,2017,29,6
166661,1,AUGUSTE,2017,30,4
166662,1,AUGUSTE,2017,31,10
166663,1,AUGUSTE,2017,32,3
166664,1,AUGUSTE,2017,33,33
166665,1,AUGUSTE,2017,34,7
166666,1,AUGUSTE,2017,35,8
166667,1,AUGUSTE,2017,37,11
166668,1,AUGUSTE,2017,38,6
166669,1,AUGUSTE,2017,39,4
166670,1,AUGUSTE,2017,42,6
166671,1,AUGUSTE,2017,44,21
166672,1,AUGUSTE,2017,49,5
166673,1,AUGUSTE,2017,50,3
166674,1,AUGUSTE,2017,51,8
166675,1,AUGUSTE,2017,54,4
166676,1,AUGUSTE,2017,56,7
166677,1,AUGUSTE,2017,57,4
166678,1,AUGUSTE,2017,59,42
166679,1,AUGUSTE,2017,60,4
166680,1,AUGUSTE,2017,62,8
166681,1,AUGUSTE,2017,64,3
166682,1,AUGUSTE,2017,67,7
166683,1,AUGUSTE,2017,68,7
166684,1,AUGUSTE,2017,69,25
166685,1,AUGUSTE,2017,71,7
166686,1,AUGUSTE,2017,72,6
166687,1,AUGUSTE,2017,73,6
166688,1,AUGUSTE,2017,74,10
166689,1,AUGUSTE,2017,75,76
166690,1,AUGUSTE,2017,76,17
166691,1,AUGUSTE,2017,77,3
166692,1,AUGUSTE,2017,78,12
166693,1,AUGUSTE,2017,79,4
166694,1,AUGUSTE,2017,80,7
166695,1,AUGUSTE,2017,83,6
166696,1,AUGUSTE,2017,84,3
166697,1,AUGUSTE,2017,87,4
166698,1,AUGUSTE,2017,88,3
166699,1,AUGUSTE,2017,92,28
166700,1,AUGUSTE,2017,93,5
166701,1,AUGUSTE,2017,94,5
166702,1,AUGUSTE,2017,95,5
166703,1,AUGUSTE,2017,974,5
170132,1,AUGUSTIN,2017,01,13
170133,1,AUGUSTIN,2017,02,11
170134,1,AUGUSTIN,2017,03,10
170135,1,AUGUSTIN,2017,06,14
170136,1,AUGUSTIN,2017,07,3
170137,1,AUGUSTIN,2017,10,5
170138,1,AUGUSTIN,2017,11,6
170139,1,AUGUSTIN,2017,12,7
170140,1,AUGUSTIN,2017,13,21
170141,1,AUGUSTIN,2017,14,19
170142,1,AUGUSTIN,2017,15,3
170143,1,AUGUSTIN,2017,16,5
170144,1,AUGUSTIN,2017,17,11
170145,1,AUGUSTIN,2017,18,5
170146,1,AUGUSTIN,2017,19,3
170147,1,AUGUSTIN,2017,21,17
170148,1,AUGUSTIN,2017,22,12
170149,1,AUGUSTIN,2017,24,3
170150,1,AUGUSTIN,2017,25,12
170151,1,AUGUSTIN,2017,26,9
170152,1,AUGUSTIN,2017,27,4
170153,1,AUGUSTIN,2017,28,6
170154,1,AUGUSTIN,2017,29,19
170155,1,AUGUSTIN,2017,30,9
170156,1,AUGUSTIN,2017,31,22
170157,1,AUGUSTIN,2017,33,46
170158,1,AUGUSTIN,2017,34,15
170159,1,AUGUSTIN,2017,35,32
170160,1,AUGUSTIN,2017,36,6
170161,1,AUGUSTIN,2017,37,17
170162,1,AUGUSTIN,2017,38,21
170163,1,AUGUSTIN,2017,39,9
170164,1,AUGUSTIN,2017,41,9
170165,1,AUGUSTIN,2017,42,11
170166,1,AUGUSTIN,2017,44,68
170167,1,AUGUSTIN,2017,45,13
170168,1,AUGUSTIN,2017,47,4
170169,1,AUGUSTIN,2017,49,33
170170,1,AUGUSTIN,2017,50,22
170171,1,AUGUSTIN,2017,51,17
170172,1,AUGUSTIN,2017,53,8
170173,1,AUGUSTIN,2017,54,13
170174,1,AUGUSTIN,2017,56,20
170175,1,AUGUSTIN,2017,57,11
170176,1,AUGUSTIN,2017,59,88
170177,1,AUGUSTIN,2017,60,8
170178,1,AUGUSTIN,2017,61,5
170179,1,AUGUSTIN,2017,62,53
170180,1,AUGUSTIN,2017,63,21
170181,1,AUGUSTIN,2017,64,10
170182,1,AUGUSTIN,2017,65,3
170183,1,AUGUSTIN,2017,66,8
170184,1,AUGUSTIN,2017,67,28
170185,1,AUGUSTIN,2017,68,14
170186,1,AUGUSTIN,2017,69,68
170187,1,AUGUSTIN,2017,70,4
170188,1,AUGUSTIN,2017,71,10
170189,1,AUGUSTIN,2017,72,19
170190,1,AUGUSTIN,2017,73,10
170191,1,AUGUSTIN,2017,74,21
170192,1,AUGUSTIN,2017,75,161
170193,1,AUGUSTIN,2017,76,38
170194,1,AUGUSTIN,2017,77,18
170195,1,AUGUSTIN,2017,78,40
170196,1,AUGUSTIN,2017,79,8
170197,1,AUGUSTIN,2017,80,24
170198,1,AUGUSTIN,2017,81,3
170199,1,AUGUSTIN,2017,82,4
170200,1,AUGUSTIN,2017,83,12
170201,1,AUGUSTIN,2017,84,16
170202,1,AUGUSTIN,2017,85,13
170203,1,AUGUSTIN,2017,86,5
170204,1,AUGUSTIN,2017,87,10
170205,1,AUGUSTIN,2017,88,6
170206,1,AUGUSTIN,2017,89,4
170207,1,AUGUSTIN,2017,90,4
170208,1,AUGUSTIN,2017,91,12
170209,1,AUGUSTIN,2017,92,80
170210,1,AUGUSTIN,2017,93,9
170211,1,AUGUSTIN,2017,94,18
170212,1,AUGUSTIN,2017,95,11
170362,1,AUREL,2017,25,3
170363,1,AUREL,2017,35,3
170364,1,AUREL,2017,69,4
170365,1,AUREL,2017,75,5
170366,1,AUREL,2017,76,3
170504,1,AURELIEN,2017,31,5
170581,1,AURÈLE,2017,06,4
170582,1,AURÈLE,2017,21,3
170583,1,AURÈLE,2017,25,3
170584,1,AURÈLE,2017,29,3
170585,1,AURÈLE,2017,33,3
170586,1,AURÈLE,2017,35,5
170587,1,AURÈLE,2017,38,5
170588,1,AURÈLE,2017,44,4
170589,1,AURÈLE,2017,45,3
170590,1,AURÈLE,2017,59,6
170591,1,AURÈLE,2017,69,3
170592,1,AURÈLE,2017,75,19
170593,1,AURÈLE,2017,78,3
170594,1,AURÈLE,2017,92,7
170595,1,AURÈLE,2017,95,4
174127,1,AURÉLIEN,2017,06,5
174128,1,AURÉLIEN,2017,13,5
174129,1,AURÉLIEN,2017,27,4
174130,1,AURÉLIEN,2017,31,3
174131,1,AURÉLIEN,2017,33,4
174132,1,AURÉLIEN,2017,34,3
174133,1,AURÉLIEN,2017,35,3
174134,1,AURÉLIEN,2017,38,4
174135,1,AURÉLIEN,2017,44,3
174136,1,AURÉLIEN,2017,45,3
174137,1,AURÉLIEN,2017,49,3
174138,1,AURÉLIEN,2017,50,3
174139,1,AURÉLIEN,2017,67,7
174140,1,AURÉLIEN,2017,68,5
174141,1,AURÉLIEN,2017,69,10
174142,1,AURÉLIEN,2017,75,29
174143,1,AURÉLIEN,2017,76,3
174144,1,AURÉLIEN,2017,77,5
174145,1,AURÉLIEN,2017,78,5
174146,1,AURÉLIEN,2017,84,4
174147,1,AURÉLIEN,2017,92,8
174148,1,AURÉLIEN,2017,93,3
174149,1,AURÉLIEN,2017,94,6
174244,1,AUXENCE,2017,44,5
174245,1,AUXENCE,2017,75,6
174290,1,AVI,2017,75,4
174291,1,AVI,2017,92,3
174312,1,AVIEL,2017,75,4
174397,1,AVRAHAM,2017,75,4
174479,1,AWEN,2017,35,3
174480,1,AWEN,2017,49,3
174481,1,AWEN,2017,56,3
177750,1,AXEL,2017,01,9
177751,1,AXEL,2017,02,16
177752,1,AXEL,2017,03,11
177753,1,AXEL,2017,06,27
177754,1,AXEL,2017,07,10
177755,1,AXEL,2017,08,5
177756,1,AXEL,2017,10,6
177757,1,AXEL,2017,11,12
177758,1,AXEL,2017,12,8
177759,1,AXEL,2017,13,54
177760,1,AXEL,2017,14,25
177761,1,AXEL,2017,15,5
177762,1,AXEL,2017,16,12
177763,1,AXEL,2017,17,16
177764,1,AXEL,2017,18,7
177765,1,AXEL,2017,19,3
177766,1,AXEL,2017,21,22
177767,1,AXEL,2017,22,16
177768,1,AXEL,2017,24,6
177769,1,AXEL,2017,25,26
177770,1,AXEL,2017,26,20
177771,1,AXEL,2017,27,11
177772,1,AXEL,2017,28,8
177773,1,AXEL,2017,29,33
177774,1,AXEL,2017,30,13
177775,1,AXEL,2017,31,43
177776,1,AXEL,2017,33,47
177777,1,AXEL,2017,34,33
177778,1,AXEL,2017,35,50
177779,1,AXEL,2017,37,17
177780,1,AXEL,2017,38,38
177781,1,AXEL,2017,39,7
177782,1,AXEL,2017,40,5
177783,1,AXEL,2017,41,6
177784,1,AXEL,2017,42,35
177785,1,AXEL,2017,43,8
177786,1,AXEL,2017,44,50
177787,1,AXEL,2017,45,23
177788,1,AXEL,2017,46,7
177789,1,AXEL,2017,47,7
177790,1,AXEL,2017,49,39
177791,1,AXEL,2017,50,18
177792,1,AXEL,2017,51,20
177793,1,AXEL,2017,52,6
177794,1,AXEL,2017,53,8
177795,1,AXEL,2017,54,19
177796,1,AXEL,2017,55,6
177797,1,AXEL,2017,56,36
177798,1,AXEL,2017,57,31
177799,1,AXEL,2017,58,6
177800,1,AXEL,2017,59,106
177801,1,AXEL,2017,60,23
177802,1,AXEL,2017,61,8
177803,1,AXEL,2017,62,67
177804,1,AXEL,2017,63,23
177805,1,AXEL,2017,64,20
177806,1,AXEL,2017,65,6
177807,1,AXEL,2017,66,8
177808,1,AXEL,2017,67,38
177809,1,AXEL,2017,68,24
177810,1,AXEL,2017,69,69
177811,1,AXEL,2017,70,7
177812,1,AXEL,2017,71,18
177813,1,AXEL,2017,72,25
177814,1,AXEL,2017,73,22
177815,1,AXEL,2017,74,37
177816,1,AXEL,2017,75,110
177817,1,AXEL,2017,76,62
177818,1,AXEL,2017,77,46
177819,1,AXEL,2017,78,47
177820,1,AXEL,2017,79,14
177821,1,AXEL,2017,80,24
177822,1,AXEL,2017,81,7
177823,1,AXEL,2017,82,5
177824,1,AXEL,2017,83,19
177825,1,AXEL,2017,84,22
177826,1,AXEL,2017,85,24
177827,1,AXEL,2017,86,10
177828,1,AXEL,2017,87,12
177829,1,AXEL,2017,88,4
177830,1,AXEL,2017,89,6
177831,1,AXEL,2017,90,8
177832,1,AXEL,2017,91,28
177833,1,AXEL,2017,92,65
177834,1,AXEL,2017,93,31
177835,1,AXEL,2017,94,50
177836,1,AXEL,2017,95,31
177837,1,AXEL,2017,971,3
177838,1,AXEL,2017,972,4
177839,1,AXEL,2017,973,8
177840,1,AXEL,2017,974,15
177936,1,AXIL,2017,75,4
177956,1,AYAAN,2017,78,4
177957,1,AYAAN,2017,91,3
177958,1,AYAAN,2017,92,3
177959,1,AYAAN,2017,93,3
177960,1,AYAAN,2017,95,3
177961,1,AYAAN,2017,974,3
177971,1,AYAD,2017,974,4
178001,1,AYAN,2017,59,3
178002,1,AYAN,2017,69,5
178003,1,AYAN,2017,75,7
178004,1,AYAN,2017,93,8
178005,1,AYAN,2017,94,4
178006,1,AYAN,2017,95,4
178007,1,AYAN,2017,974,3
178020,1,AYANE,2017,974,7
178027,1,AYANN,2017,973,3
178077,1,AYAZ,2017,13,3
178078,1,AYAZ,2017,33,3
178079,1,AYAZ,2017,38,3
178080,1,AYAZ,2017,41,3
178081,1,AYAZ,2017,57,4
178082,1,AYAZ,2017,67,5
178083,1,AYAZ,2017,69,3
178084,1,AYAZ,2017,74,3
178085,1,AYAZ,2017,91,4
178086,1,AYAZ,2017,93,7
178087,1,AYAZ,2017,95,6
178255,1,AYDAN,2017,06,3
178256,1,AYDAN,2017,13,8
178257,1,AYDAN,2017,29,5
178258,1,AYDAN,2017,31,6
178259,1,AYDAN,2017,33,3
178260,1,AYDAN,2017,38,3
178261,1,AYDAN,2017,44,5
178262,1,AYDAN,2017,45,3
178263,1,AYDAN,2017,54,3
178264,1,AYDAN,2017,56,3
178265,1,AYDAN,2017,59,6
178266,1,AYDAN,2017,69,6
178267,1,AYDAN,2017,72,3
178268,1,AYDAN,2017,74,3
178269,1,AYDAN,2017,75,13
178270,1,AYDAN,2017,77,7
178271,1,AYDAN,2017,91,5
178272,1,AYDAN,2017,92,10
178273,1,AYDAN,2017,93,5
178274,1,AYDAN,2017,94,5
178305,1,AYDANN,2017,49,3
178570,1,AYDEN,2017,01,7
178571,1,AYDEN,2017,02,10
178572,1,AYDEN,2017,03,10
178573,1,AYDEN,2017,06,14
178574,1,AYDEN,2017,07,5
178575,1,AYDEN,2017,08,4
178576,1,AYDEN,2017,13,31
178577,1,AYDEN,2017,14,4
178578,1,AYDEN,2017,17,5
178579,1,AYDEN,2017,21,6
178580,1,AYDEN,2017,22,9
178581,1,AYDEN,2017,25,10
178582,1,AYDEN,2017,26,9
178583,1,AYDEN,2017,28,6
178584,1,AYDEN,2017,29,10
178585,1,AYDEN,2017,30,7
178586,1,AYDEN,2017,31,22
178587,1,AYDEN,2017,33,26
178588,1,AYDEN,2017,34,17
178589,1,AYDEN,2017,35,12
178590,1,AYDEN,2017,37,7
178591,1,AYDEN,2017,38,13
178592,1,AYDEN,2017,41,5
178593,1,AYDEN,2017,42,7
178594,1,AYDEN,2017,44,17
178595,1,AYDEN,2017,45,10
178596,1,AYDEN,2017,47,6
178597,1,AYDEN,2017,49,10
178598,1,AYDEN,2017,50,9
178599,1,AYDEN,2017,51,6
178600,1,AYDEN,2017,52,4
178601,1,AYDEN,2017,54,11
178602,1,AYDEN,2017,55,5
178603,1,AYDEN,2017,56,9
178604,1,AYDEN,2017,57,11
178605,1,AYDEN,2017,59,51
178606,1,AYDEN,2017,60,13
178607,1,AYDEN,2017,61,3
178608,1,AYDEN,2017,62,24
178609,1,AYDEN,2017,63,12
178610,1,AYDEN,2017,64,9
178611,1,AYDEN,2017,66,7
178612,1,AYDEN,2017,67,8
178613,1,AYDEN,2017,68,7
178614,1,AYDEN,2017,69,36
178615,1,AYDEN,2017,71,5
178616,1,AYDEN,2017,72,8
178617,1,AYDEN,2017,74,10
178618,1,AYDEN,2017,75,34
178619,1,AYDEN,2017,76,18
178620,1,AYDEN,2017,77,28
178621,1,AYDEN,2017,78,28
178622,1,AYDEN,2017,80,6
178623,1,AYDEN,2017,81,6
178624,1,AYDEN,2017,83,15
178625,1,AYDEN,2017,84,7
178626,1,AYDEN,2017,85,10
178627,1,AYDEN,2017,86,4
178628,1,AYDEN,2017,87,6
178629,1,AYDEN,2017,88,6
178630,1,AYDEN,2017,89,6
178631,1,AYDEN,2017,90,4
178632,1,AYDEN,2017,91,27
178633,1,AYDEN,2017,92,33
178634,1,AYDEN,2017,93,31
178635,1,AYDEN,2017,94,36
178636,1,AYDEN,2017,95,31
178637,1,AYDEN,2017,971,7
178638,1,AYDEN,2017,972,7
178639,1,AYDEN,2017,974,13
178731,1,AYDIN,2017,83,3
178732,1,AYDIN,2017,92,4
178912,1,AYLAN,2017,06,9
178913,1,AYLAN,2017,13,21
178914,1,AYLAN,2017,30,6
178915,1,AYLAN,2017,31,9
178916,1,AYLAN,2017,33,6
178917,1,AYLAN,2017,34,11
178918,1,AYLAN,2017,38,7
178919,1,AYLAN,2017,42,6
178920,1,AYLAN,2017,44,6
178921,1,AYLAN,2017,45,4
178922,1,AYLAN,2017,54,8
178923,1,AYLAN,2017,56,3
178924,1,AYLAN,2017,57,5
178925,1,AYLAN,2017,59,15
178926,1,AYLAN,2017,64,3
178927,1,AYLAN,2017,66,3
178928,1,AYLAN,2017,69,15
178929,1,AYLAN,2017,74,3
178930,1,AYLAN,2017,75,38
178931,1,AYLAN,2017,76,8
178932,1,AYLAN,2017,77,7
178933,1,AYLAN,2017,78,13
178934,1,AYLAN,2017,83,3
178935,1,AYLAN,2017,84,6
178936,1,AYLAN,2017,91,13
178937,1,AYLAN,2017,92,28
178938,1,AYLAN,2017,93,42
178939,1,AYLAN,2017,94,25
178940,1,AYLAN,2017,95,20
178941,1,AYLAN,2017,974,5
178987,1,AYLANE,2017,78,3
178988,1,AYLANE,2017,93,4
178989,1,AYLANE,2017,94,5
179357,1,AYMAN,2017,06,4
179358,1,AYMAN,2017,13,3
179359,1,AYMAN,2017,31,4
179360,1,AYMAN,2017,33,4
179361,1,AYMAN,2017,34,5
179362,1,AYMAN,2017,45,3
179363,1,AYMAN,2017,59,7
179364,1,AYMAN,2017,75,5
179365,1,AYMAN,2017,77,3
179366,1,AYMAN,2017,84,5
179367,1,AYMAN,2017,91,3
179368,1,AYMAN,2017,93,12
179369,1,AYMAN,2017,94,6
179370,1,AYMAN,2017,95,13
179371,1,AYMAN,2017,974,3
179651,1,AYMANE,2017,13,4
179652,1,AYMANE,2017,34,6
179653,1,AYMANE,2017,35,3
179654,1,AYMANE,2017,45,3
179655,1,AYMANE,2017,59,7
179656,1,AYMANE,2017,69,3
179657,1,AYMANE,2017,75,3
179658,1,AYMANE,2017,84,5
179659,1,AYMANE,2017,92,5
179660,1,AYMANE,2017,93,3
179661,1,AYMANE,2017,94,6
179662,1,AYMANE,2017,95,3
179689,1,AYMAR,2017,75,3
180274,1,AYMEN,2017,06,3
180275,1,AYMEN,2017,13,25
180276,1,AYMEN,2017,21,5
180277,1,AYMEN,2017,26,3
180278,1,AYMEN,2017,28,3
180279,1,AYMEN,2017,30,15
180280,1,AYMEN,2017,31,22
180281,1,AYMEN,2017,33,11
180282,1,AYMEN,2017,34,24
180283,1,AYMEN,2017,35,4
180284,1,AYMEN,2017,38,8
180285,1,AYMEN,2017,42,7
180286,1,AYMEN,2017,44,9
180287,1,AYMEN,2017,45,9
180288,1,AYMEN,2017,47,4
180289,1,AYMEN,2017,51,9
180290,1,AYMEN,2017,54,4
180291,1,AYMEN,2017,57,13
180292,1,AYMEN,2017,59,31
180293,1,AYMEN,2017,60,3
180294,1,AYMEN,2017,62,4
180295,1,AYMEN,2017,67,10
180296,1,AYMEN,2017,68,7
180297,1,AYMEN,2017,69,30
180298,1,AYMEN,2017,71,6
180299,1,AYMEN,2017,73,3
180300,1,AYMEN,2017,74,8
180301,1,AYMEN,2017,75,27
180302,1,AYMEN,2017,76,8
180303,1,AYMEN,2017,77,7
180304,1,AYMEN,2017,78,13
180305,1,AYMEN,2017,80,4
180306,1,AYMEN,2017,82,3
180307,1,AYMEN,2017,83,6
180308,1,AYMEN,2017,84,4
180309,1,AYMEN,2017,90,3
180310,1,AYMEN,2017,91,8
180311,1,AYMEN,2017,92,26
180312,1,AYMEN,2017,93,42
180313,1,AYMEN,2017,94,26
180314,1,AYMEN,2017,95,35
182857,1,AYMERIC,2017,06,3
182858,1,AYMERIC,2017,13,5
182859,1,AYMERIC,2017,26,3
182860,1,AYMERIC,2017,29,3
182861,1,AYMERIC,2017,34,3
182862,1,AYMERIC,2017,35,4
182863,1,AYMERIC,2017,44,5
182864,1,AYMERIC,2017,45,3
182865,1,AYMERIC,2017,51,3
182866,1,AYMERIC,2017,54,3
182867,1,AYMERIC,2017,56,4
182868,1,AYMERIC,2017,57,3
182869,1,AYMERIC,2017,59,12
182870,1,AYMERIC,2017,60,4
182871,1,AYMERIC,2017,63,4
182872,1,AYMERIC,2017,67,5
182873,1,AYMERIC,2017,69,5
182874,1,AYMERIC,2017,73,3
182875,1,AYMERIC,2017,75,9
182876,1,AYMERIC,2017,77,4
182877,1,AYMERIC,2017,78,8
182878,1,AYMERIC,2017,91,7
182879,1,AYMERIC,2017,92,5
182880,1,AYMERIC,2017,94,6
182881,1,AYMERIC,2017,95,8
182882,1,AYMERIC,2017,974,3
183054,1,AYMERICK,2017,973,3
184146,1,AYOUB,2017,02,3
184147,1,AYOUB,2017,06,26
184148,1,AYOUB,2017,13,33
184149,1,AYOUB,2017,20,5
184150,1,AYOUB,2017,21,5
184151,1,AYOUB,2017,26,9
184152,1,AYOUB,2017,28,3
184153,1,AYOUB,2017,30,10
184154,1,AYOUB,2017,31,16
184155,1,AYOUB,2017,33,10
184156,1,AYOUB,2017,34,21
184157,1,AYOUB,2017,37,6
184158,1,AYOUB,2017,38,16
184159,1,AYOUB,2017,40,3
184160,1,AYOUB,2017,42,13
184161,1,AYOUB,2017,44,8
184162,1,AYOUB,2017,45,9
184163,1,AYOUB,2017,47,3
184164,1,AYOUB,2017,49,5
184165,1,AYOUB,2017,54,6
184166,1,AYOUB,2017,57,16
184167,1,AYOUB,2017,59,52
184168,1,AYOUB,2017,60,11
184169,1,AYOUB,2017,62,5
184170,1,AYOUB,2017,63,5
184171,1,AYOUB,2017,64,4
184172,1,AYOUB,2017,66,3
184173,1,AYOUB,2017,67,9
184174,1,AYOUB,2017,68,10
184175,1,AYOUB,2017,69,63
184176,1,AYOUB,2017,71,8
184177,1,AYOUB,2017,73,3
184178,1,AYOUB,2017,74,14
184179,1,AYOUB,2017,75,39
184180,1,AYOUB,2017,76,12
184181,1,AYOUB,2017,77,14
184182,1,AYOUB,2017,78,39
184183,1,AYOUB,2017,82,7
184184,1,AYOUB,2017,83,15
184185,1,AYOUB,2017,84,16
184186,1,AYOUB,2017,90,6
184187,1,AYOUB,2017,91,26
184188,1,AYOUB,2017,92,43
184189,1,AYOUB,2017,93,68
184190,1,AYOUB,2017,94,31
184191,1,AYOUB,2017,95,40
184264,1,AYRON,2017,44,3
184265,1,AYRON,2017,76,3
184316,1,AYRTON,2017,13,3
184410,1,AZAD,2017,26,3
184411,1,AZAD,2017,67,3
184412,1,AZAD,2017,68,5
184413,1,AZAD,2017,75,3
184414,1,AZAD,2017,93,5
184415,1,AZAD,2017,94,3
184416,1,AZAD,2017,95,5
184943,1,AZIZ,2017,06,5
184944,1,AZIZ,2017,69,5
184945,1,AZIZ,2017,92,3
185093,1,AZZEDINE,2017,59,3
185094,1,AZZEDINE,2017,93,4
185109,1,AÉDAN,2017,44,3
185195,1,AÏDAN,2017,13,3
185196,1,AÏDAN,2017,29,3
185197,1,AÏDAN,2017,31,3
185198,1,AÏDAN,2017,33,4
185199,1,AÏDAN,2017,35,6
185200,1,AÏDAN,2017,64,3
185201,1,AÏDAN,2017,75,5
185202,1,AÏDAN,2017,76,6
185203,1,AÏDAN,2017,92,7
185204,1,AÏDAN,2017,93,3
185205,1,AÏDAN,2017,94,3
185206,1,AÏDAN,2017,95,5
185264,1,AÏDEN,2017,13,5
185265,1,AÏDEN,2017,29,4
185266,1,AÏDEN,2017,34,3
185267,1,AÏDEN,2017,35,3
185268,1,AÏDEN,2017,44,3
185269,1,AÏDEN,2017,49,3
185270,1,AÏDEN,2017,56,3
185271,1,AÏDEN,2017,59,7
185272,1,AÏDEN,2017,62,5
185273,1,AÏDEN,2017,69,7
185274,1,AÏDEN,2017,72,3
185275,1,AÏDEN,2017,74,4
185276,1,AÏDEN,2017,75,8
185277,1,AÏDEN,2017,76,3
185278,1,AÏDEN,2017,77,5
185279,1,AÏDEN,2017,80,4
185280,1,AÏDEN,2017,83,3
185281,1,AÏDEN,2017,91,9
185282,1,AÏDEN,2017,92,4
185283,1,AÏDEN,2017,93,14
185284,1,AÏDEN,2017,94,4
185285,1,AÏDEN,2017,95,5
185286,1,AÏDEN,2017,972,3
185287,1,AÏDEN,2017,974,8
